plan_id,profile_id,content,steering_condition,repetition,model_key,target_O,target_N
gpt-4o-mini__syn_0002__daily_life_change__liwc_only__r0,syn_0002,daily_life_change,liwc_only,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__daily_life_change__persona_liwc__r0,syn_0002,daily_life_change,persona_liwc,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__daily_life_change__lex_fewshot__r0,syn_0002,daily_life_change,lex_fewshot,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__meaningful_relationship__persona_only__r0,syn_0002,meaningful_relationship,persona_only,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__meaningful_relationship__liwc_only__r0,syn_0002,meaningful_relationship,liwc_only,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__meaningful_relationship__persona_liwc__r0,syn_0002,meaningful_relationship,persona_liwc,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__meaningful_relationship__lex_fewshot__r0,syn_0002,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__childhood_memory__persona_only__r0,syn_0002,childhood_memory,persona_only,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__childhood_memory__liwc_only__r0,syn_0002,childhood_memory,liwc_only,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__childhood_memory__persona_liwc__r0,syn_0002,childhood_memory,persona_liwc,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__childhood_memory__lex_fewshot__r0,syn_0002,childhood_memory,lex_fewshot,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__turning_point__persona_only__r0,syn_0002,turning_point,persona_only,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__turning_point__liwc_only__r0,syn_0002,turning_point,liwc_only,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__turning_point__persona_liwc__r0,syn_0002,turning_point,persona_liwc,0,gpt-4o-mini,17.0,94.0
gpt-4o-mini__syn_0002__turning_point__lex_fewshot__r0,syn_0002,turning_point,lex_fewshot,0,gpt-4o-mini,17.0,94.0
deepseek-v3__syn_0003__memorable_journey__persona_only__r0,syn_0003,memorable_journey,persona_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__memorable_journey__liwc_only__r0,syn_0003,memorable_journey,liwc_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__memorable_journey__persona_liwc__r0,syn_0003,memorable_journey,persona_liwc,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__memorable_journey__lex_fewshot__r0,syn_0003,memorable_journey,lex_fewshot,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__difficult_decision__persona_only__r0,syn_0003,difficult_decision,persona_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__difficult_decision__liwc_only__r0,syn_0003,difficult_decision,liwc_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__difficult_decision__persona_liwc__r0,syn_0003,difficult_decision,persona_liwc,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__difficult_decision__lex_fewshot__r0,syn_0003,difficult_decision,lex_fewshot,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__daily_life_change__persona_only__r0,syn_0003,daily_life_change,persona_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__daily_life_change__liwc_only__r0,syn_0003,daily_life_change,liwc_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__daily_life_change__persona_liwc__r0,syn_0003,daily_life_change,persona_liwc,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__daily_life_change__lex_fewshot__r0,syn_0003,daily_life_change,lex_fewshot,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__meaningful_relationship__persona_only__r0,syn_0003,meaningful_relationship,persona_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__meaningful_relationship__liwc_only__r0,syn_0003,meaningful_relationship,liwc_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__meaningful_relationship__persona_liwc__r0,syn_0003,meaningful_relationship,persona_liwc,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__meaningful_relationship__lex_fewshot__r0,syn_0003,meaningful_relationship,lex_fewshot,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__childhood_memory__persona_only__r0,syn_0003,childhood_memory,persona_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__childhood_memory__liwc_only__r0,syn_0003,childhood_memory,liwc_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__childhood_memory__persona_liwc__r0,syn_0003,childhood_memory,persona_liwc,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__childhood_memory__lex_fewshot__r0,syn_0003,childhood_memory,lex_fewshot,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__turning_point__persona_only__r0,syn_0003,turning_point,persona_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__turning_point__liwc_only__r0,syn_0003,turning_point,liwc_only,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__turning_point__persona_liwc__r0,syn_0003,turning_point,persona_liwc,0,deepseek-v3,24.0,98.0
deepseek-v3__syn_0003__turning_point__lex_fewshot__r0,syn_0003,turning_point,lex_fewshot,0,deepseek-v3,24.0,98.0
qwen3-32b__syn_0003__memorable_journey__persona_only__r0,syn_0003,memorable_journey,persona_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__memorable_journey__liwc_only__r0,syn_0003,memorable_journey,liwc_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__memorable_journey__persona_liwc__r0,syn_0003,memorable_journey,persona_liwc,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__memorable_journey__lex_fewshot__r0,syn_0003,memorable_journey,lex_fewshot,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__difficult_decision__persona_only__r0,syn_0003,difficult_decision,persona_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__difficult_decision__liwc_only__r0,syn_0003,difficult_decision,liwc_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__difficult_decision__persona_liwc__r0,syn_0003,difficult_decision,persona_liwc,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__difficult_decision__lex_fewshot__r0,syn_0003,difficult_decision,lex_fewshot,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__daily_life_change__persona_only__r0,syn_0003,daily_life_change,persona_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__daily_life_change__liwc_only__r0,syn_0003,daily_life_change,liwc_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__daily_life_change__persona_liwc__r0,syn_0003,daily_life_change,persona_liwc,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__daily_life_change__lex_fewshot__r0,syn_0003,daily_life_change,lex_fewshot,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__meaningful_relationship__persona_only__r0,syn_0003,meaningful_relationship,persona_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__meaningful_relationship__liwc_only__r0,syn_0003,meaningful_relationship,liwc_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__meaningful_relationship__persona_liwc__r0,syn_0003,meaningful_relationship,persona_liwc,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__meaningful_relationship__lex_fewshot__r0,syn_0003,meaningful_relationship,lex_fewshot,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__childhood_memory__persona_only__r0,syn_0003,childhood_memory,persona_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__childhood_memory__liwc_only__r0,syn_0003,childhood_memory,liwc_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__childhood_memory__persona_liwc__r0,syn_0003,childhood_memory,persona_liwc,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__childhood_memory__lex_fewshot__r0,syn_0003,childhood_memory,lex_fewshot,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__turning_point__persona_only__r0,syn_0003,turning_point,persona_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__turning_point__liwc_only__r0,syn_0003,turning_point,liwc_only,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__turning_point__persona_liwc__r0,syn_0003,turning_point,persona_liwc,0,qwen3-32b,24.0,98.0
qwen3-32b__syn_0003__turning_point__lex_fewshot__r0,syn_0003,turning_point,lex_fewshot,0,qwen3-32b,24.0,98.0
gpt-4o-mini__syn_0003__memorable_journey__persona_only__r0,syn_0003,memorable_journey,persona_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__memorable_journey__liwc_only__r0,syn_0003,memorable_journey,liwc_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__memorable_journey__persona_liwc__r0,syn_0003,memorable_journey,persona_liwc,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__memorable_journey__lex_fewshot__r0,syn_0003,memorable_journey,lex_fewshot,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__difficult_decision__persona_only__r0,syn_0003,difficult_decision,persona_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__difficult_decision__liwc_only__r0,syn_0003,difficult_decision,liwc_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__difficult_decision__persona_liwc__r0,syn_0003,difficult_decision,persona_liwc,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__difficult_decision__lex_fewshot__r0,syn_0003,difficult_decision,lex_fewshot,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__daily_life_change__persona_only__r0,syn_0003,daily_life_change,persona_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__daily_life_change__liwc_only__r0,syn_0003,daily_life_change,liwc_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__daily_life_change__persona_liwc__r0,syn_0003,daily_life_change,persona_liwc,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__daily_life_change__lex_fewshot__r0,syn_0003,daily_life_change,lex_fewshot,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__meaningful_relationship__persona_only__r0,syn_0003,meaningful_relationship,persona_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__meaningful_relationship__liwc_only__r0,syn_0003,meaningful_relationship,liwc_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__meaningful_relationship__persona_liwc__r0,syn_0003,meaningful_relationship,persona_liwc,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__meaningful_relationship__lex_fewshot__r0,syn_0003,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__childhood_memory__persona_only__r0,syn_0003,childhood_memory,persona_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__childhood_memory__liwc_only__r0,syn_0003,childhood_memory,liwc_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__childhood_memory__persona_liwc__r0,syn_0003,childhood_memory,persona_liwc,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__childhood_memory__lex_fewshot__r0,syn_0003,childhood_memory,lex_fewshot,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__turning_point__persona_only__r0,syn_0003,turning_point,persona_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__turning_point__liwc_only__r0,syn_0003,turning_point,liwc_only,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__turning_point__persona_liwc__r0,syn_0003,turning_point,persona_liwc,0,gpt-4o-mini,24.0,98.0
gpt-4o-mini__syn_0003__turning_point__lex_fewshot__r0,syn_0003,turning_point,lex_fewshot,0,gpt-4o-mini,24.0,98.0
deepseek-v3__syn_0004__memorable_journey__persona_only__r0,syn_0004,memorable_journey,persona_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__memorable_journey__liwc_only__r0,syn_0004,memorable_journey,liwc_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__memorable_journey__persona_liwc__r0,syn_0004,memorable_journey,persona_liwc,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__memorable_journey__lex_fewshot__r0,syn_0004,memorable_journey,lex_fewshot,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__difficult_decision__persona_only__r0,syn_0004,difficult_decision,persona_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__difficult_decision__liwc_only__r0,syn_0004,difficult_decision,liwc_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__difficult_decision__persona_liwc__r0,syn_0004,difficult_decision,persona_liwc,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__difficult_decision__lex_fewshot__r0,syn_0004,difficult_decision,lex_fewshot,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__daily_life_change__persona_only__r0,syn_0004,daily_life_change,persona_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__daily_life_change__liwc_only__r0,syn_0004,daily_life_change,liwc_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__daily_life_change__persona_liwc__r0,syn_0004,daily_life_change,persona_liwc,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__daily_life_change__lex_fewshot__r0,syn_0004,daily_life_change,lex_fewshot,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__meaningful_relationship__persona_only__r0,syn_0004,meaningful_relationship,persona_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__meaningful_relationship__liwc_only__r0,syn_0004,meaningful_relationship,liwc_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__meaningful_relationship__persona_liwc__r0,syn_0004,meaningful_relationship,persona_liwc,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__meaningful_relationship__lex_fewshot__r0,syn_0004,meaningful_relationship,lex_fewshot,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__childhood_memory__persona_only__r0,syn_0004,childhood_memory,persona_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__childhood_memory__liwc_only__r0,syn_0004,childhood_memory,liwc_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__childhood_memory__persona_liwc__r0,syn_0004,childhood_memory,persona_liwc,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__childhood_memory__lex_fewshot__r0,syn_0004,childhood_memory,lex_fewshot,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__turning_point__persona_only__r0,syn_0004,turning_point,persona_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__turning_point__liwc_only__r0,syn_0004,turning_point,liwc_only,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__turning_point__persona_liwc__r0,syn_0004,turning_point,persona_liwc,0,deepseek-v3,60.0,98.0
deepseek-v3__syn_0004__turning_point__lex_fewshot__r0,syn_0004,turning_point,lex_fewshot,0,deepseek-v3,60.0,98.0
qwen3-32b__syn_0004__memorable_journey__persona_only__r0,syn_0004,memorable_journey,persona_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__memorable_journey__liwc_only__r0,syn_0004,memorable_journey,liwc_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__memorable_journey__persona_liwc__r0,syn_0004,memorable_journey,persona_liwc,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__memorable_journey__lex_fewshot__r0,syn_0004,memorable_journey,lex_fewshot,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__difficult_decision__persona_only__r0,syn_0004,difficult_decision,persona_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__difficult_decision__liwc_only__r0,syn_0004,difficult_decision,liwc_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__difficult_decision__persona_liwc__r0,syn_0004,difficult_decision,persona_liwc,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__difficult_decision__lex_fewshot__r0,syn_0004,difficult_decision,lex_fewshot,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__daily_life_change__persona_only__r0,syn_0004,daily_life_change,persona_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__daily_life_change__liwc_only__r0,syn_0004,daily_life_change,liwc_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__daily_life_change__persona_liwc__r0,syn_0004,daily_life_change,persona_liwc,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__daily_life_change__lex_fewshot__r0,syn_0004,daily_life_change,lex_fewshot,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__meaningful_relationship__persona_only__r0,syn_0004,meaningful_relationship,persona_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__meaningful_relationship__liwc_only__r0,syn_0004,meaningful_relationship,liwc_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__meaningful_relationship__persona_liwc__r0,syn_0004,meaningful_relationship,persona_liwc,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__meaningful_relationship__lex_fewshot__r0,syn_0004,meaningful_relationship,lex_fewshot,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__childhood_memory__persona_only__r0,syn_0004,childhood_memory,persona_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__childhood_memory__liwc_only__r0,syn_0004,childhood_memory,liwc_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__childhood_memory__persona_liwc__r0,syn_0004,childhood_memory,persona_liwc,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__childhood_memory__lex_fewshot__r0,syn_0004,childhood_memory,lex_fewshot,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__turning_point__persona_only__r0,syn_0004,turning_point,persona_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__turning_point__liwc_only__r0,syn_0004,turning_point,liwc_only,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__turning_point__persona_liwc__r0,syn_0004,turning_point,persona_liwc,0,qwen3-32b,60.0,98.0
qwen3-32b__syn_0004__turning_point__lex_fewshot__r0,syn_0004,turning_point,lex_fewshot,0,qwen3-32b,60.0,98.0
gpt-4o-mini__syn_0004__memorable_journey__persona_only__r0,syn_0004,memorable_journey,persona_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__memorable_journey__liwc_only__r0,syn_0004,memorable_journey,liwc_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__memorable_journey__persona_liwc__r0,syn_0004,memorable_journey,persona_liwc,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__memorable_journey__lex_fewshot__r0,syn_0004,memorable_journey,lex_fewshot,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__difficult_decision__persona_only__r0,syn_0004,difficult_decision,persona_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__difficult_decision__liwc_only__r0,syn_0004,difficult_decision,liwc_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__difficult_decision__persona_liwc__r0,syn_0004,difficult_decision,persona_liwc,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__difficult_decision__lex_fewshot__r0,syn_0004,difficult_decision,lex_fewshot,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__daily_life_change__persona_only__r0,syn_0004,daily_life_change,persona_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__daily_life_change__liwc_only__r0,syn_0004,daily_life_change,liwc_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__daily_life_change__persona_liwc__r0,syn_0004,daily_life_change,persona_liwc,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__daily_life_change__lex_fewshot__r0,syn_0004,daily_life_change,lex_fewshot,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__meaningful_relationship__persona_only__r0,syn_0004,meaningful_relationship,persona_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__meaningful_relationship__liwc_only__r0,syn_0004,meaningful_relationship,liwc_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__meaningful_relationship__persona_liwc__r0,syn_0004,meaningful_relationship,persona_liwc,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__meaningful_relationship__lex_fewshot__r0,syn_0004,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__childhood_memory__persona_only__r0,syn_0004,childhood_memory,persona_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__childhood_memory__liwc_only__r0,syn_0004,childhood_memory,liwc_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__childhood_memory__persona_liwc__r0,syn_0004,childhood_memory,persona_liwc,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__childhood_memory__lex_fewshot__r0,syn_0004,childhood_memory,lex_fewshot,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__turning_point__persona_only__r0,syn_0004,turning_point,persona_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__turning_point__liwc_only__r0,syn_0004,turning_point,liwc_only,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__turning_point__persona_liwc__r0,syn_0004,turning_point,persona_liwc,0,gpt-4o-mini,60.0,98.0
gpt-4o-mini__syn_0004__turning_point__lex_fewshot__r0,syn_0004,turning_point,lex_fewshot,0,gpt-4o-mini,60.0,98.0
deepseek-v3__syn_0005__memorable_journey__persona_only__r0,syn_0005,memorable_journey,persona_only,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__memorable_journey__liwc_only__r0,syn_0005,memorable_journey,liwc_only,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__memorable_journey__persona_liwc__r0,syn_0005,memorable_journey,persona_liwc,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__memorable_journey__lex_fewshot__r0,syn_0005,memorable_journey,lex_fewshot,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__difficult_decision__persona_only__r0,syn_0005,difficult_decision,persona_only,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__difficult_decision__liwc_only__r0,syn_0005,difficult_decision,liwc_only,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__difficult_decision__persona_liwc__r0,syn_0005,difficult_decision,persona_liwc,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__difficult_decision__lex_fewshot__r0,syn_0005,difficult_decision,lex_fewshot,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__daily_life_change__persona_only__r0,syn_0005,daily_life_change,persona_only,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__daily_life_change__liwc_only__r0,syn_0005,daily_life_change,liwc_only,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__daily_life_change__persona_liwc__r0,syn_0005,daily_life_change,persona_liwc,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__daily_life_change__lex_fewshot__r0,syn_0005,daily_life_change,lex_fewshot,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__meaningful_relationship__persona_only__r0,syn_0005,meaningful_relationship,persona_only,0,deepseek-v3,8.0,15.0
deepseek-v3__syn_0005__meaningful_relationship__liwc_only__r0,syn_0005,meaningful_relationship,liwc_only,0,deepseek-v3,8.0,15.0
